"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ACMQP3W6","book","1869","Franklin, Benjamin","Tarik-i Refah [The Way to Wealth] (translation of Benjamin Franklin's The Way to Wealth, 1758)","","","","","","","1869","2022-09-26 14:32:35","2022-12-15 14:41:53","","","","","","","","","","","","","Imprimerie V. Janson","Paris","Ottoman Turkish","","","","","","","","","","","","","","","Reşad, Bey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2N33E82","book","1870","Hübner, Otto","İlm-i Tedbir-i Servet [The Science of The Administration of Wealth] (translation of Otto Hübner's Der Kleine Volkswirth: Ein Büchlein für den Elementarunterricht, 1852)","","","","","","","1870","2022-09-26 13:50:54","2022-12-15 14:32:59","","","","","","","","","","","","","Mekteb-i Harbiye-i Hazret-i Şâhâne Matbaası","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","Hilmi, Ahmed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VKPGWZ9P","book","1983","Ülgener, Sabri Fehmi","Zihniyet, Aydınlar ve İzm’ler","","","","","","","1983","2022-12-12 13:43:13","2022-12-12 13:45:15","","","","","","","","","","","","","Mayaş Yayınları","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"357ASDIZ","journalArticle","1910","Hulusi","""İttihad-ı Sanayi"" [""Unity of Insyatry (Solidarity of Industrial Workers)""]","İştirak","","","","","","1910","2022-12-11 16:22:19","2022-12-11 16:25:27","","188-190","","12 (Mayıs)","","","","","","","","","","","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TV8KCUG3","journalArticle","1911","Atıf, Mehmed","""Sa‘y u amel, keselan ve atalet"" [""Effort and Action, Laziness and Idleness""]","Beyan’ül-Hak","","","","","","1911","2022-12-11 15:55:54","2022-12-11 15:58:36","","2269–2271","","125","","","","","","","","","","","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGQ77TR3","book","1980","Okçu, Ömer","Müslüman ve Para","","","","","","","1980","2023-08-09 20:45:12","2023-08-09 20:46:02","","","","","","","","","","","","","TÜRDAV","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZ68LR4W","book","1996","Okçu, Ömer","İktisat Bilinci","","","","","","","1996","2023-08-09 20:44:07","2023-08-09 20:45:01","","","","","","","","","","","","","Denge Yayınları","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIUUSW3Q","book","2018","Karaoğlu, Ömer","Osmanlı İktisat Tasavvuru ve Modernleşme: 19. Yüzyıldan Portreler-Olaylar-Belgeler","","","","","","","2018","2023-08-09 20:26:28","2023-08-09 20:27:33","","","","","","","","","","","","","İz Yayıncılık","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSR7YKBQ","book","2022","Göçer, Kenan","Türk İktisat Zihniyeti","","","","","","","2022","2023-08-09 20:24:15","2023-08-09 20:25:18","","","","","","","","","","","","","Lejand","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T624URCC","book","1989","Çakmakçı, Akın","Ülkemizin Sanayi Yapısı ve Sanayileşme Stratejileri","","","","","","","1989","2022-08-31 14:53:27","2023-08-09 20:09:53","","","","","","","","","","","","","İstanbul Teknik Üniversitesi İşletme Fakütesi","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7AYHIEAK","book","1956","Kayra, Cahit","A Guide to the Turkish System of Taxation","","","","","","","1956","2022-11-12 15:05:25","2023-08-09 20:04:28","","","","","","","","","","","","","The Union of Chambers Commerce, Industry and Commodity Exchanges of Turkey","Ankara","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49TB4CNP","book","1840","Boué, Ami","La Turquie d'Europe: ou observations sur la géographie, la géologie, l'histoire naturelle, la statistique, les moeurs, les coutumes, l'archéologie, l'agriculture, l'industrie, le commerce, les gouvernements divers, le clergé, l'histoire et l'état politique de cet empire (1-6 Volume)","","","","","","","1840","2023-07-27 13:35:09","2023-08-09 19:52:54","","","","","1-6","","","","","","","","Burgogne and Martinety Printing House","Paris","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4IP6APT","thesis","1945","Anhegger, Robert Fritz Moritz","Beiträge zur Geschichte des Bergbaus im Osmanischen Reich: Europälische Türkei","","","","","","","1945","2023-03-10 19:00:01","2023-08-09 19:50:57","","","","","","","","","","","","","İstanbuler Schriften","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZAZPPM2T","journalArticle","2012","Ege, Ragıp; Hagemann, Harald","The Modernisation of the Turkish University after 1933: The Contributions of Refugees from Nazism","European Journal of the History of Economic Thought","","","","","","2012","2022-11-20 17:02:03","2023-08-09 19:42:21","","944-975","","6","19","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USSJ3BCL","book","2011","","TC İstanbul Üniversitesi İktisat Fakültesi’nin 75. Kuruluş Yıldönümü Albümü","","","","","","","2011","2022-08-04 22:33:09","2023-08-09 19:41:32","","","","","","","","","","","","","Kuruluş Yıldönümü Albümü","","Modern Turkish","","","","","","","","","","","","","Doğan, Seyhun; Tunalı, Çiğdem Börke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZWAFXCU","book","1917","Rıza, Hoca Ali","Ormancılık İktisadı [Forestry Economics]","","","","","","","1917","2023-02-19 17:14:59","2023-08-09 18:06:47","","","","","","","","","","","","","Kanaat Matbaası","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L3KU4EC2","book","2009","Türkcan, Ergun","Dünyada ve Türkiye’de Bilim, Teknoloji ve Politika [Science, Technology, and Policy in Türkiye and Around the Globe]","","","","","","","2009","2022-08-04 22:33:09","2025-06-06 13:16:51","","","","","","","","","","","","","İstanbul Bilgi Üniversitesi Yayınları","İstanbul","Modern Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AIWKS8DX","journalArticle","1909","Muhtar, Ahmed","“Ticaret-i Bahriye ve Gemi ve Vapurlar”[Sea Trade and Ship and Steamships]","Ulum-i İktisadiye ve İçtimaiye Mecmuası","","","","","","1909","2022-11-26 17:06:15","2023-08-08 18:00:48","","554-569","","4","1","","","","","","","","","","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5K7WW8B9","journalArticle","1909","Muhtar, Ahmed","“Ticaret-i Bahriye ve Limanlar”  [Sea Trade and Ports]","Ulûm-ı İktisadiye ve İçtimaiye Mecmuası","","","","","","1909","2022-11-26 17:04:46","2023-08-08 17:58:00","","389-412","","3","1","","","","","","","","","","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM75FUPF","book","1906","Muhtar, Ahmed","Ameli İktisad Dersleri [Lessons of the Applied Economics] (adopted from Maurice Block’s Petit manuel d’économie pratique, 1872)","","","","","","","1906","2022-11-14 10:33:45","2023-08-08 17:48:37","","","","","","","","","","","","","Mahmud Bey Matbaası","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FEFRD2ZZ","book","1890","Sudi, Süleyman","1890. Defter-i Muktesid II & III [Economist's Notebook II & III]","","","","","","","1890","2023-08-07 18:09:19","2023-08-07 18:11:18","","","","","2 & 3","3","","","","","","","Mehmud Bey Matba'asi","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9S2HZWHZ","book","1889","Sudi, Süleyman","Defter-i Muktesid I [Economist's Notebook I]","","","","","","","1889","2022-11-11 15:00:52","2023-08-07 18:07:53","","","","","1","3","","","","","","","Mehmud Bey Matba'asi","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MJT6BMX","report","1880","Fehmi, Hasan","""Anadoluca İ‘mâlât-ı Umûmiyyeye Dâir Lâyiha” [A Bill for Public Production throughout the Andatolia]","","","","","","","1880","2022-11-19 14:48:03","2023-08-02 17:59:56","","","","","","","","","","","","","Başvekâlet Makamı","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNPIDC4R","book","2012","Cuinet, Vital-Casimir","İzmit Mutasarrıflığı [partial translation of Cuinet's La Turquie d'Asie Vol IV (1894)]","","","","","","","2012","2023-08-01 18:26:36","2023-08-01 18:29:14","","","","","","","","","","","","","Demkar Yayınevi","İstanbul","Turkish","","","","","","","","","","","","","","","Koç, Pelin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5E9F9BFE","book","1892","Cuinet, Vital-Casimir","La Turquie d'Asie","","","","","","","1892","2023-08-01 18:12:28","2023-08-01 18:16:51","","","","","1","11","","","","","","","Ernest Leroux","Paris","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HTFKC4ZE","book","1882","Engelhardt, Edouard-Philippe","La Turquie et le Tanzimat","","","","","","","1882","2023-08-01 17:28:05","2023-08-01 17:30:48","","","","","","","","","","","","","A. Cotillon Et Cie","Paris","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEB7NVVV","journalArticle","1924","Edward Mead, Earle","""The Turkish Petroleum Company""","Political Science Quarterly","","","","","","1924","2023-07-31 18:35:37","2023-07-31 18:37:32","","265-279","","2","39","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVE8DVPA","book","1854","Cevdet, Ahmed","Târîh-i Cevdet (12 Cilt) [Cevdet History (12 volumes)]","","","","","","","1854","2023-07-31 17:44:42","2023-07-31 17:46:26","","","","","","","","","","","","","Dersaâdet Matbaası, Matbaa-i Âmire,Tasviri Efkar Matbaası, Matbaa-i Osmâniyye","İstanbul","Ottoman Turkish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCHV6MDH","book","1999","Belin, François Alphonse","Osmanlı İmparatorluğu'nun İktisadi Tarihi (translation of Belin's Essai sur l’Histoire Economique de la Turquie, 1865)","","","","","","","1999","2023-07-30 18:28:51","2023-07-30 18:34:21","","","","","","","","","","","","","Gündoğan Yayınları","İstanbul","Turkish","","","","","","","","","","","","","","","Ceylan, Oğuz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K3JSXPT9","book","1931","Belin, François Alphonse","Türkiye İktisat Tarihi Hakkında Tetkikler [Studies on Turkish Economic History, translated by M. Ziya].","","","","","","","1931","2023-07-30 18:25:09","2023-07-30 18:27:30","","","","","","","","","","","","","Devlet Matbaası","İstanbul","Turkish","","","","","","","","","","","","","","","Ziya, M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X25FFKUN","book","1865","Belin, François Alphonse","Essai sur l’Histoire Economique de la Turquie","","","","","","","1865","2023-07-30 18:20:39","2023-07-30 18:22:21","","","","","","","","","","","","","Impr. impériale","Parish","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I2K36BQS","book","1859","Stephenson, Rowland Macdonald","Railways in Turkey. Remarks upon the Practicability and Advantage of Railway Communication European and Asiatic Turkey","","","","","","","1859","2023-07-30 17:42:48","2023-07-30 17:45:34","","","","","","","","","","","","","John Weale","London","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
